"term","coefficient","penalty","year","target","best_penalty","best_mixture","cv_rmse","cv_rsq","abs_coef","question","answer_level"
"partei_label_AfD",0.500671494820885,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0.500671494820885,NA,"partei_label_AfD"
"partei_label_LINKE",0.383919302301548,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0.383919302301548,NA,"partei_label_LINKE"
"Q6_Ja.",0.302946968918487,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0.302946968918487,"Q6","Ja."
"Q6_Nein.",-0.270865004610469,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0.270865004610469,"Q6","Nein."
"Q50_Ja.",0.213917974584454,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0.213917974584454,"Q50","Ja."
"(Intercept)",-0.178263304534561,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0.178263304534561,NA,"(Intercept)"
"Q5_Nein.",-0.129901209120619,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0.129901209120619,"Q5","Nein."
"Q41_Unentschieden",0.121201900758297,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0.121201900758297,"Q41","Unentschieden"
"partei_label_CDU.CSU",-0.119050297133971,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0.119050297133971,NA,"partei_label_CDU.CSU"
"Q61_Unentschieden",0.100223802127912,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0.100223802127912,"Q61","Unentschieden"
"Q30_Nein.",-0.082082299875646,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0.082082299875646,"Q30","Nein."
"Q45_Eher.nicht",0.0806883403061694,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0.0806883403061694,"Q45","Eher.nicht"
"Q26_Unentschieden",0.080087022890234,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0.080087022890234,"Q26","Unentschieden"
"Q34_Ja.",-0.0542662310627361,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0.0542662310627361,"Q34","Ja."
"Q63_Nein.",-0.0517860594772461,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0.0517860594772461,"Q63","Nein."
"Q59_Eher.nicht",-0.0263818083627489,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0.0263818083627489,"Q59","Eher.nicht"
"Q6_Eher.nicht",-0.0250316826056061,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0.0250316826056061,"Q6","Eher.nicht"
"Q41_Nein.",-0.0237575485885593,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0.0237575485885593,"Q41","Nein."
"Q52_Ja.",0.0196127489527735,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0.0196127489527735,"Q52","Ja."
"Q74_Nein.",0.0109392790278342,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0.0109392790278342,"Q74","Nein."
"Q11_Eher.ja",-0.00807277472901466,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0.00807277472901466,"Q11","Eher.ja"
"Q66_Ja.",0.00762502823147909,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0.00762502823147909,"Q66","Ja."
"Q32_Ja.",0.00607349790434682,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0.00607349790434682,"Q32","Ja."
"Q46_Nein.",0.00456257829556635,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0.00456257829556635,"Q46","Nein."
"Q44_Ja.",0.00335202314350172,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0.00335202314350172,"Q44","Ja."
"Q38_Ja.",0.000280054060133318,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0.000280054060133318,"Q38","Ja."
"partei_label_FDP",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,NA,"partei_label_FDP"
"partei_label_GRUENE",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,NA,"partei_label_GRUENE"
"partei_label_SPD",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,NA,"partei_label_SPD"
"partei_label_other",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,NA,"partei_label_other"
"Q1_Eher.nicht",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q1","Eher.nicht"
"Q1_Ja.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q1","Ja."
"Q1_Keine.Angabe",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q1","Keine.Angabe"
"Q1_Nein.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q1","Nein."
"Q1_Unentschieden",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q1","Unentschieden"
"Q1_other",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q1","other"
"Q2_Eher.ja",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q2","Eher.ja"
"Q2_Eher.nicht",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q2","Eher.nicht"
"Q2_Ja.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q2","Ja."
"Q2_Keine.Angabe",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q2","Keine.Angabe"
"Q2_Nein.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q2","Nein."
"Q2_Unentschieden",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q2","Unentschieden"
"Q2_other",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q2","other"
"Q3_Eher.ja",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q3","Eher.ja"
"Q3_Eher.nicht",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q3","Eher.nicht"
"Q3_Ja.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q3","Ja."
"Q3_Keine.Angabe",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q3","Keine.Angabe"
"Q3_Nein.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q3","Nein."
"Q3_Unentschieden",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q3","Unentschieden"
"Q3_other",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q3","other"
"Q4_Eher.ja",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q4","Eher.ja"
"Q4_Eher.nicht",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q4","Eher.nicht"
"Q4_Ja.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q4","Ja."
"Q4_Keine.Angabe",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q4","Keine.Angabe"
"Q4_Nein.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q4","Nein."
"Q4_Unentschieden",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q4","Unentschieden"
"Q4_other",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q4","other"
"Q5_Eher.ja",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q5","Eher.ja"
"Q5_Eher.nicht",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q5","Eher.nicht"
"Q5_Ja.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q5","Ja."
"Q5_Keine.Angabe",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q5","Keine.Angabe"
"Q5_Unentschieden",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q5","Unentschieden"
"Q5_other",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q5","other"
"Q6_Eher.ja",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q6","Eher.ja"
"Q6_Keine.Angabe",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q6","Keine.Angabe"
"Q6_Unentschieden",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q6","Unentschieden"
"Q6_other",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q6","other"
"Q7_Eher.ja",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q7","Eher.ja"
"Q7_Eher.nicht",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q7","Eher.nicht"
"Q7_Ja.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q7","Ja."
"Q7_Keine.Angabe",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q7","Keine.Angabe"
"Q7_Nein.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q7","Nein."
"Q7_Unentschieden",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q7","Unentschieden"
"Q7_other",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q7","other"
"Q8_Eher.ja",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q8","Eher.ja"
"Q8_Eher.nicht",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q8","Eher.nicht"
"Q8_Ja.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q8","Ja."
"Q8_Keine.Angabe",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q8","Keine.Angabe"
"Q8_Nein.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q8","Nein."
"Q8_Unentschieden",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q8","Unentschieden"
"Q8_other",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q8","other"
"Q9_Eher.ja",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q9","Eher.ja"
"Q9_Eher.nicht",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q9","Eher.nicht"
"Q9_Ja.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q9","Ja."
"Q9_Keine.Angabe",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q9","Keine.Angabe"
"Q9_Nein.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q9","Nein."
"Q9_Unentschieden",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q9","Unentschieden"
"Q9_other",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q9","other"
"Q10_Eher.ja",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q10","Eher.ja"
"Q10_Eher.nicht",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q10","Eher.nicht"
"Q10_Ja.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q10","Ja."
"Q10_Keine.Angabe",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q10","Keine.Angabe"
"Q10_Nein.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q10","Nein."
"Q10_Unentschieden",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q10","Unentschieden"
"Q10_other",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q10","other"
"Q11_Eher.nicht",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q11","Eher.nicht"
"Q11_Ja.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q11","Ja."
"Q11_Keine.Angabe",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q11","Keine.Angabe"
"Q11_Nein.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q11","Nein."
"Q11_Unentschieden",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q11","Unentschieden"
"Q11_other",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q11","other"
"Q12_Eher.ja",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q12","Eher.ja"
"Q12_Eher.nicht",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q12","Eher.nicht"
"Q12_Ja.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q12","Ja."
"Q12_Keine.Angabe",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q12","Keine.Angabe"
"Q12_Nein.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q12","Nein."
"Q12_Unentschieden",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q12","Unentschieden"
"Q12_other",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q12","other"
"Q13_Eher.ja",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q13","Eher.ja"
"Q13_Eher.nicht",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q13","Eher.nicht"
"Q13_Ja.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q13","Ja."
"Q13_Keine.Angabe",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q13","Keine.Angabe"
"Q13_Nein.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q13","Nein."
"Q13_Unentschieden",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q13","Unentschieden"
"Q13_other",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q13","other"
"Q14_Eher.ja",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q14","Eher.ja"
"Q14_Eher.nicht",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q14","Eher.nicht"
"Q14_Ja.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q14","Ja."
"Q14_Keine.Angabe",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q14","Keine.Angabe"
"Q14_Nein.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q14","Nein."
"Q14_Unentschieden",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q14","Unentschieden"
"Q14_other",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q14","other"
"Q15_Eher.ja",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q15","Eher.ja"
"Q15_Eher.nicht",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q15","Eher.nicht"
"Q15_Ja.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q15","Ja."
"Q15_Keine.Angabe",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q15","Keine.Angabe"
"Q15_Nein.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q15","Nein."
"Q15_Unentschieden",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q15","Unentschieden"
"Q15_other",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q15","other"
"Q16_Eher.ja",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q16","Eher.ja"
"Q16_Eher.nicht",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q16","Eher.nicht"
"Q16_Ja.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q16","Ja."
"Q16_Keine.Angabe",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q16","Keine.Angabe"
"Q16_Nein.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q16","Nein."
"Q16_Unentschieden",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q16","Unentschieden"
"Q16_other",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q16","other"
"Q17_Eher.ja",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q17","Eher.ja"
"Q17_Eher.nicht",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q17","Eher.nicht"
"Q17_Ja.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q17","Ja."
"Q17_Keine.Angabe",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q17","Keine.Angabe"
"Q17_Nein.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q17","Nein."
"Q17_Unentschieden",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q17","Unentschieden"
"Q17_other",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q17","other"
"Q18_Eher.ja",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q18","Eher.ja"
"Q18_Eher.nicht",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q18","Eher.nicht"
"Q18_Ja.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q18","Ja."
"Q18_Keine.Angabe",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q18","Keine.Angabe"
"Q18_Nein.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q18","Nein."
"Q18_Unentschieden",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q18","Unentschieden"
"Q18_other",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q18","other"
"Q19_Eher.ja",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q19","Eher.ja"
"Q19_Eher.nicht",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q19","Eher.nicht"
"Q19_Ja.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q19","Ja."
"Q19_Keine.Angabe",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q19","Keine.Angabe"
"Q19_Nein.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q19","Nein."
"Q19_Unentschieden",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q19","Unentschieden"
"Q19_other",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q19","other"
"Q20_Eher.ja",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q20","Eher.ja"
"Q20_Eher.nicht",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q20","Eher.nicht"
"Q20_Ja.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q20","Ja."
"Q20_Keine.Angabe",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q20","Keine.Angabe"
"Q20_Nein.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q20","Nein."
"Q20_Unentschieden",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q20","Unentschieden"
"Q20_other",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q20","other"
"Q21_Eher.ja",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q21","Eher.ja"
"Q21_Eher.nicht",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q21","Eher.nicht"
"Q21_Ja.",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q21","Ja."
"Q21_Keine.Angabe",0,0.0494171336132383,2017,"anti_elite_score",0.0494171336132383,1,0.420506401986177,0.630561163293843,0,"Q21","Keine.Angabe"
